species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,class_order,class_label,class_short,fine_class,anatomy_group
C. elegans,URYVR,-0.3294070467994306,-0.0965866123587528,0.0231846249185374,0.30997039808736987,1-hop induced structural neighborhood modularity Q,56.0,4.0,1.8899514954072687,2,other sensory,other sensory,mechanosensory / other sensory,sensory neurons
Drosophila,AL_R,1.101799983131912,0.0561545807743888,0.1873230453747798,0.3539310216217944,within-region cell-level induced sub-SC modularity Q,,,0.942654171698268,0,olfactory / chemosensory,olfactory / chemosensory,olfactory system,olfactory neuropil
Drosophila,AME_L,-1.4109663844433546,0.0009690628463992,-0.0382219113075164,0.1346819197896122,within-region cell-level induced sub-SC modularity Q,,,-0.7256292855814004,1,visual / optic,visual / optic,visual / optic,optic neuropil
Drosophila,ATL_L,-0.519659204549771,-0.0252259685261034,-0.0016520549505539,0.3500566893424038,within-region cell-level induced sub-SC modularity Q,,,-0.4284893371053548,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,ATL_R,-0.3261889824466816,-0.0228575836458514,-0.0009534527839901,,within-region cell-level induced sub-SC modularity Q,,,-0.714653385780909,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,AVLP_L,1.6328346151869817,-0.0056654989765472,0.0074025770754116,0.4619114472657809,within-region cell-level induced sub-SC modularity Q,,,-0.9574654046017432,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Drosophila,AVLP_R,1.072540610741776,-0.0051064366906135,0.0045977105237307,0.4687638123558457,within-region cell-level induced sub-SC modularity Q,,,-0.8040388641656668,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Drosophila,CRE_L,0.3426909346216281,-0.0049864930875445,0.0044296497939522,0.6798796339364515,within-region cell-level induced sub-SC modularity Q,,,-0.2499975964008988,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,CRE_R,0.4577458268980124,-0.0242509560105475,0.0078540617629382,0.6880708011823461,within-region cell-level induced sub-SC modularity Q,,,-0.1475011659076173,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,EPA_L,-1.074794799671396,0.0446293887503689,-0.1424074460071397,0.0,within-region cell-level induced sub-SC modularity Q,,,0.6677190033906197,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,EPA_R,-0.8769280731410657,-0.0065737971737475,0.0274642239025094,,within-region cell-level induced sub-SC modularity Q,,,0.7640989165322297,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,IB_L,-0.4219520522595418,0.028330329238535,-0.0112393599724275,0.6332533087103724,within-region cell-level induced sub-SC modularity Q,,,-0.4207842534305047,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,IB_R,-0.2840659556148842,0.0179025717583879,0.0050167115837163,0.7451676798032922,within-region cell-level induced sub-SC modularity Q,,,-0.4550297502883675,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,ICL_L,-0.1041283831034324,0.0042850023490588,-0.0121913594953167,0.6097806223515823,within-region cell-level induced sub-SC modularity Q,,,-0.6267717884052632,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,ICL_R,-0.1088552069202965,0.0022242635918467,-0.0086050511719919,0.6107673882222713,within-region cell-level induced sub-SC modularity Q,,,-0.7938958604702551,4,integrative relay,integrative relay,lateral/inferior protocerebrum,protocerebrum
Drosophila,LAL_L,0.4396997499677837,0.0158525861949458,0.0086456898469944,0.512502300539257,within-region cell-level induced sub-SC modularity Q,,,-0.0812935021817268,3,sensorimotor output,sensorimotor output,premotor / descending interface,premotor interface
Drosophila,LAL_R,0.4937769585849373,-0.009054463137215,0.0088199377500919,0.4809981122500806,within-region cell-level induced sub-SC modularity Q,,,-0.0874163681621682,3,sensorimotor output,sensorimotor output,premotor / descending interface,premotor interface
Drosophila,LH_L,0.4949474512208566,0.0073878421151655,0.0056421025584574,0.4319583341899644,within-region cell-level induced sub-SC modularity Q,,,0.1697042064397107,0,olfactory / chemosensory,olfactory / chemosensory,olfactory system,olfactory neuropil
Drosophila,LH_R,0.4310021709390036,-0.0006085538974333,-0.0015620659733197,0.4362525278078802,within-region cell-level induced sub-SC modularity Q,,,0.4521889501029338,0,olfactory / chemosensory,olfactory / chemosensory,olfactory system,olfactory neuropil
Drosophila,LO_R,-0.8641622978631396,0.0041107082158664,0.0038012121671988,0.5729150161006623,within-region cell-level induced sub-SC modularity Q,,,-0.2235359787234082,1,visual / optic,visual / optic,visual / optic,optic neuropil
Drosophila,MB_L,0.8450483728176931,-0.0569564167101986,0.0720069799873095,0.5360304662100134,within-region cell-level induced sub-SC modularity Q,,,0.1604609447818444,5,associative / learning,associative / learning,mushroom body,mushroom body
Drosophila,MB_R,1.2804103580774668,-0.1252192110285077,0.0910220732211369,0.6690961905940654,within-region cell-level induced sub-SC modularity Q,,,0.2967367759402225,5,associative / learning,associative / learning,mushroom body,mushroom body
Drosophila,ME_L,-1.3709621098174984,-0.0075254645606196,-0.0847664824764092,0.699855754045594,within-region cell-level induced sub-SC modularity Q,,,1.2959829059602028,1,visual / optic,visual / optic,visual / optic,optic neuropil
Drosophila,ME_R,-0.7648873512860052,-0.0003966732874369,-0.005914078063496,0.7066598264728003,within-region cell-level induced sub-SC modularity Q,,,0.9373619920999618,1,visual / optic,visual / optic,visual / optic,optic neuropil
Drosophila,PLP_L,0.3684434293372752,-0.0039640878380056,-0.0169436020564553,0.614643522557888,within-region cell-level induced sub-SC modularity Q,,,-0.1261519291271758,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Drosophila,PLP_R,0.2849500985973232,-0.0210679244802576,-0.0077008022147407,0.6707137994634418,within-region cell-level induced sub-SC modularity Q,,,-0.260895861122119,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Drosophila,PVLP_L,0.2930105331063098,0.0093178293041694,-0.040215805784619,0.616346227653427,within-region cell-level induced sub-SC modularity Q,,,-0.4537985828842031,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Drosophila,PVLP_R,0.1177895177903817,0.0094069448566929,-0.0195708393470987,0.5693315887799352,within-region cell-level induced sub-SC modularity Q,,,-0.443064624230007,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Drosophila,SIP_L,0.150938837554705,0.010544627094206,0.0108933200094632,0.685881533133319,within-region cell-level induced sub-SC modularity Q,,,-0.05049679231685,4,integrative relay,integrative relay,superior protocerebrum,protocerebrum
Drosophila,SIP_R,0.3441416109096894,-0.0268607093638766,0.0146383486123922,0.7060751613556515,within-region cell-level induced sub-SC modularity Q,,,0.3251339878495997,4,integrative relay,integrative relay,superior protocerebrum,protocerebrum
Drosophila,SLP_R,0.6664468040176648,0.003032188244531,0.0198000811772012,0.5310439716454235,within-region cell-level induced sub-SC modularity Q,,,-0.2879574200798989,4,integrative relay,integrative relay,superior protocerebrum,protocerebrum
Drosophila,SMP_L,0.4981025441101815,0.0110350037003574,0.0143517291906118,0.5441031191264883,within-region cell-level induced sub-SC modularity Q,,,-0.2233168384504957,4,integrative relay,integrative relay,superior protocerebrum,protocerebrum
Drosophila,SMP_R,0.5561460857546392,0.0035258651882899,0.0011968900350566,0.5331272562763391,within-region cell-level induced sub-SC modularity Q,,,-0.2546318686030869,4,integrative relay,integrative relay,superior protocerebrum,protocerebrum
Drosophila,SPS_L,0.3901537089516166,-0.0036950516419438,0.002763559566441,0.553493252753705,within-region cell-level induced sub-SC modularity Q,,,-0.3802312760180888,3,sensorimotor output,sensorimotor output,premotor / descending interface,premotor interface
Drosophila,SPS_R,0.36874158204957,-0.0038048179207285,0.0033001177521604,0.5525320679799299,within-region cell-level induced sub-SC modularity Q,,,-0.5613998628214417,3,sensorimotor output,sensorimotor output,premotor / descending interface,premotor interface
Drosophila,VES_L,0.5288246271017737,0.0055564777536826,0.0040039655541395,0.5031407090493887,within-region cell-level induced sub-SC modularity Q,,,-0.3450533381467631,3,sensorimotor output,sensorimotor output,premotor / descending interface,premotor interface
Drosophila,VES_R,0.5249681128180895,-0.0027180829781906,0.0082556116800339,0.4737140683548883,within-region cell-level induced sub-SC modularity Q,,,-0.1630100254701345,3,sensorimotor output,sensorimotor output,premotor / descending interface,premotor interface
Drosophila,WED_R,-0.8475651159819618,0.0018852715074512,0.0056389201270123,0.5134644864506052,within-region cell-level induced sub-SC modularity Q,,,0.5137179705089414,4,integrative relay,integrative relay,visual-association protocerebrum,protocerebrum
Zebrafish,Cb,-0.1874628411828071,-0.0141297184531264,0.0007654654467577,0.5896503852974936,within-region cell-level induced sub-SC modularity Q,,,0.4372814745785421,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hb,0.6419454526356599,0.0186363567850836,0.0003020124546751,0.6317229036535833,within-region cell-level induced sub-SC modularity Q,,,5.806532607252073,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,MON,-0.2387035597487033,-0.0103798661957588,-0.0029958404205989,0.3495056524884365,within-region cell-level induced sub-SC modularity Q,,,0.9083099979119252,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS1,0.2667977693514247,-0.011205884013935,0.0058355912945879,0.2815235074536329,within-region cell-level induced sub-SC modularity Q,,,-0.4786620740229192,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS2,-0.0495312862910291,-0.011455358257509,0.0104553585779653,0.6040857300867178,within-region cell-level induced sub-SC modularity Q,,,-0.25678747715096,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS3,0.6806572277034678,-0.0162184845678227,0.0025470112460717,0.4760762569278763,within-region cell-level induced sub-SC modularity Q,,,1.7533912679126156,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS4,-0.0910045361038802,-0.0091306886283039,0.0010403633229012,0.5925156332890549,within-region cell-level induced sub-SC modularity Q,,,1.2450244121694043,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS5,0.1137634841808998,-0.009557861466397,0.0009255019162585,0.5350298396766829,within-region cell-level induced sub-SC modularity Q,,,0.704180490539106,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-0.4663358019302886,-0.0051548129889921,0.0048387493877219,0.425162436424562,within-region cell-level induced sub-SC modularity Q,,,-0.235083756632878,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,OB,1.4196972462789414,-0.0039293395196914,0.0023384373845508,0.6753762896795558,within-region cell-level induced sub-SC modularity Q,,,0.1582003464286438,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,P,1.1852730818715098,0.0007819844131356,-0.034128241435999,0.7602545014207813,within-region cell-level induced sub-SC modularity Q,,,0.7058966470752593,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,PO,0.8939805442129278,0.007651821933866,0.0067633877946573,0.6820067908932542,within-region cell-level induced sub-SC modularity Q,,,0.4073725597061486,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PT,0.0065341706216749,-0.0075546111624817,-0.0048584547813867,0.6241196412634372,within-region cell-level induced sub-SC modularity Q,,,-0.8475967756816475,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PrT,-0.0818643884338765,-0.0198879918570197,-0.0019456305543847,0.5734395811636374,within-region cell-level induced sub-SC modularity Q,,,-0.4195461466094096,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,Ra,0.0810613913881876,-0.0135398362595772,0.0101277430791441,0.5820414123035288,within-region cell-level induced sub-SC modularity Q,,,-1.1593430526917246,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,SP,1.4260511430972735,0.0045493457807139,-0.0257749897365593,0.648849565483037,within-region cell-level induced sub-SC modularity Q,,,1.8402148881817493,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,T,0.1960879620098237,-0.0177671344107358,-0.0033836377079665,0.6379894126230949,within-region cell-level induced sub-SC modularity Q,,,1.090470584465815,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,TL,-0.2512858634262973,-0.0545503601227678,-0.0070674152460741,0.7276376825163063,within-region cell-level induced sub-SC modularity Q,,,1.8287705426551248,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.1267593238598853,-0.0099806656816551,-0.0088533189709523,0.6567021799859832,within-region cell-level induced sub-SC modularity Q,,,-0.3104836712554357,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TeO,-0.0329084969859261,-0.0129117138782048,-0.0026840037756652,0.7392595877022469,within-region cell-level induced sub-SC modularity Q,,,-0.2175924585079046,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,Th,0.2069043644170553,-0.0167647261194003,0.0013404633385385,0.7436948192080161,within-region cell-level induced sub-SC modularity Q,,,-1.016615419753422,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,aRF,-0.2179518326702192,-0.0155544822573745,-0.0019165625235274,0.622791325314046,within-region cell-level induced sub-SC modularity Q,,,0.5974968750454028,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.3184747678146715,-0.0231345974881956,0.0029767991553869,0.5528296500335287,within-region cell-level induced sub-SC modularity Q,,,-0.1905072066896464,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,0.4164213061031241,-0.0166088560731735,0.0082828715121672,0.5376310273067623,within-region cell-level induced sub-SC modularity Q,,,-1.2347171946060145,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.1312787685341981,-0.0188428485475228,3.65819975276202e-05,0.6048993551443322,within-region cell-level induced sub-SC modularity Q,,,0.1122449142965629,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,1.1232380161850315,0.0060624678249321,8.002651180850994e-05,0.7413882848594687,within-region cell-level induced sub-SC modularity Q,,,5.365977110644256,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rMON,-0.2397272665636447,-0.0143861651136481,-0.0014970485256828,0.3436975667975164,within-region cell-level induced sub-SC modularity Q,,,0.3916200146037562,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1317490182306997,-0.0121947262419649,0.006611223323256,0.2751583199247761,within-region cell-level induced sub-SC modularity Q,,,-0.5502551048366204,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.2708895955668526,-0.0021787136307454,0.0102187784507093,0.5304388566877619,within-region cell-level induced sub-SC modularity Q,,,-1.5234991888463854,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.3748249657450947,-0.0172526004907137,-0.0074040619523428,0.5088606321992319,within-region cell-level induced sub-SC modularity Q,,,1.2095120061566025,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.2941548337268222,-0.0103345024790689,0.0005837247192696,0.6888893608149245,within-region cell-level induced sub-SC modularity Q,,,1.1338012976356464,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,0.0316117318943054,-0.0095760656987155,-0.0035458280792356,0.4156185101785471,within-region cell-level induced sub-SC modularity Q,,,1.2327708723327448,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.429277119011305,-0.0231380500189062,0.0063500292827148,0.4656785991572,within-region cell-level induced sub-SC modularity Q,,,-0.873119348179323,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rOB,1.2158989459097775,0.0051974446397625,-0.0068732985116205,0.7476996242083519,within-region cell-level induced sub-SC modularity Q,,,-3.9599516064301934,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rP,1.20996313102121,0.0080757533219854,-0.013642830080509,0.76833812589439,within-region cell-level induced sub-SC modularity Q,,,1.5490632107525393,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPO,1.1426701916822375,0.0070529594856643,0.0046818224179236,0.6639069561596829,within-region cell-level induced sub-SC modularity Q,,,0.5199436880228233,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPT,0.4854858813158165,-0.0084392741875102,-0.0037576967997051,0.6193618532705187,within-region cell-level induced sub-SC modularity Q,,,-0.5727203673232523,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.3137153938364703,-0.0216094635117028,-0.0026606227177656,0.6663224795431517,within-region cell-level induced sub-SC modularity Q,,,-0.2046707826506533,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rRa,0.0866150073912584,-0.0211549087893076,0.0068755186556744,0.6943775967652771,within-region cell-level induced sub-SC modularity Q,,,-1.0655495386408071,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rSP,1.4928846288262072,0.0054258424041367,-0.0011009116525225,0.6258488706517626,within-region cell-level induced sub-SC modularity Q,,,2.38182936226196,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rT,0.2180552048933446,-0.0210318039375545,-0.0020229855301571,0.5530475198212054,within-region cell-level induced sub-SC modularity Q,,,0.7519577030495472,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTS,-0.8017729006113566,-0.0114810305984705,-0.0113108880837547,0.831807735049361,within-region cell-level induced sub-SC modularity Q,,,0.9238781083800044,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTeO,0.3081162353249245,-0.0216086515834824,-0.0038771285446552,0.7224238879846772,within-region cell-level induced sub-SC modularity Q,,,-0.704335050988257,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,0.8096887284547688,-0.0115055089491851,-0.0020038223099009,0.6225048321583986,within-region cell-level induced sub-SC modularity Q,,,-0.3059625896060129,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,-0.7289718585622156,-0.0216037993306025,-0.0058480171922807,0.7004313567562173,within-region cell-level induced sub-SC modularity Q,,,0.3083660420474913,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-0.5382653082167831,-0.0248755775793752,0.0021466553657899,0.5238171461861011,within-region cell-level induced sub-SC modularity Q,,,-0.3674004674514146,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.1048085844003784,-0.0083056579273384,0.0083231122034311,0.4936365165610577,within-region cell-level induced sub-SC modularity Q,,,-1.614842908645004,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
