epsilon,run,layer,dynamic_fc_state,potential,fc_state_mean,fc_state_std
0.5,22,Layer 1,-0.6717755166298,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.657039041109821,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.642302565589842,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.627566090069863,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.6128296145498839,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5980931390299049,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5833566635099259,14.143320708320086,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5686201879899468,6.822341668793171,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5538837124699678,5.761780955068965,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5391472369499888,4.834468189710967,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5244107614300098,4.149253809412701,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.5096742859100307,3.639400700805104,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.4949378103900518,3.2645602527027178,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.48020133487007277,3.089259593306645,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.46546485935009374,2.9718898403091814,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.4507283838301147,3.08573850071672,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.4359919083101357,3.2486304950810005,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.42125543279015665,3.59944763970317,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.4065189572701776,3.938595712668689,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.3917824817501986,4.260600334681844,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.37704600623021955,4.201313603259155,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.3623095307102405,3.9033322847262184,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.3475730551902616,3.5930791326182066,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.3328365796702826,3.28814412020228,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.31810010415030354,3.2016094491666394,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.3033636286303245,3.125871912928061,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.2886271531103455,3.083407179839617,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.27389067759036645,2.982046732330458,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.2591542020703874,2.810140868647035,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.2444177265504084,2.6443492459039786,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.22968125103042936,2.481637729499303,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.21494477551045033,2.3304149323343006,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.2002082999904713,2.1733269165940676,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.18547182447049226,1.9354340217300374,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.17073534895051323,1.7190003693503733,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.1559988734305342,1.5538506693486,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.14126239791055517,1.4813796841608091,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.12652592239057614,1.499752191711474,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.11178944687059733,1.593623116068491,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.0970529713506183,1.7175878149567136,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.08231649583063927,1.8302306008137477,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.06758002031066024,1.9337977211757045,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.05284354479068121,1.9850953100353503,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.038107069270702176,2.000495576737448,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.023370593750723145,1.9477429564447772,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,-0.008634118230744114,1.9092914883869083,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.0061023572892349165,1.8823067099587452,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.020838832809213947,2.0018151998653297,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.03557530832919298,2.1663248898486036,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.05031178384917201,2.587107458890631,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.06504825936915104,3.046814733896803,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.07978473488913007,3.6490527618672743,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.0945212104091091,3.9342413899075113,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.10925768592908813,3.73382270919384,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.12399416144906716,3.2742859940423537,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.1387306369690462,2.645573041530643,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.15346711248902523,2.2292025544844125,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.16820358800900426,1.866476150658441,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.1829400635289833,1.7160519515226602,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.19767653904896232,1.59642575225347,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.21241301456894113,1.5770568716989273,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.22714949008892016,1.5975874579608034,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.2418859656088992,1.6678803005892266,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.2566224411288782,1.7833920508357155,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.27135891664885725,1.922721393644392,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.2860953921688363,2.094010571634915,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.3008318676888153,2.265774637188665,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.31556834320879434,2.381877585103765,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.3303048187287734,2.4552576648613322,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.3450412942487524,2.42145581222368,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.35977776976873144,2.4070939153245607,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.37451424528871047,2.4125647005425312,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.3892507208086895,2.5360774690422248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.40398719632866853,2.708983691539235,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.41872367184864756,2.8570807274134697,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.4334601473686266,2.953671145087218,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.4481966228886056,2.705847985128638,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.46293309840858465,2.460281855166122,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.4776695739285637,2.2191960981808676,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.4924060494485427,2.1070396191387593,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5071425249685217,2.1025213446179927,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5218790004885006,2.178740326492276,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5366154760084796,2.2811588154086624,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5513519515284586,2.1902934039994615,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5660884270484376,2.0790599559651035,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5808249025684167,1.90485430638344,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.5955613780883957,1.7944332025951453,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6102978536083747,1.785901697931328,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6250343291283538,1.8376255387322473,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6397708046483328,1.9303635222444597,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6545072801683118,1.9310973666155968,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6692437556882909,1.907833310079889,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6839802312082699,1.77220150604619,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.6987167067282489,1.6383782338643618,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.713453182248228,1.510784349172311,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.728189657768207,1.3994050365247535,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.742926133288186,1.3090860300959062,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.757662608808165,1.240661967566741,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.7723990843281441,1.184288610594765,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.7871355598481231,1.123087806828934,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8018720353681021,1.0555426219608377,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8166085108880812,0.9085124930783054,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8313449864080602,0.747724845626625,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8460814619280392,0.5506673764926443,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8608179374480183,0.3681452685701685,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8755544129679973,0.20105761636712602,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.8902908884879763,0.08855214303551524,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9050273640079554,0.0,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9197638395279344,0.05293897084248277,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9345003150479134,0.14754938067743203,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9492367905678925,0.448547797966112,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9639732660878715,0.8400484931786053,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9787097416078505,1.419515457925158,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,0.9934462171278291,2.166472691550519,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0081826926478081,3.059005579435078,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0229191681677872,4.364940777151881,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0376556436877662,5.812376094341492,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0523921192077452,14.469108297958932,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0671285947277243,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0818650702477033,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.0966015457676823,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1113380212876613,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1260744968076404,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1408109723276194,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1555474478475984,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1702839233675775,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1850203988875565,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.1997568744075355,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.2144933499275146,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.2292298254474936,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.2439663009674726,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.2587027764874517,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.2734392520074307,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.2881757275274097,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.3029122030473888,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.3176486785673678,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.3323851540873468,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.3471216296073258,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.3618581051273049,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.376594580647284,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.391331056167263,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.406067531687242,21.98113343720248,0.5487968109738995,0.4166183862461545
0.5,22,Layer 1,1.420804007207221,,0.5487968109738995,0.4166183862461545
0.5,23,Layer 1,-1.2170251108690238,,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.2022886353490447,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.1875521598290657,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.1728156843090867,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.1580792087891076,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.1433427332691286,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.1286062577491496,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.1138697822291705,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0991333067091915,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0843968311892125,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0696603556692335,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0549238801492544,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0401874046292754,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0254509291092966,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-1.0107144535893176,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9959779780693385,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9812415025493595,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9665050270293805,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9517685515094014,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9370320759894224,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9222956004694434,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.9075591249494643,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8928226494294853,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8780861739095063,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8633496983895272,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8486132228695482,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8338767473495692,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8191402718295901,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.8044037963096111,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.7896673207896321,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.7749308452696532,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.7601943697496741,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.7454578942296951,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.7307214187097161,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.715984943189737,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.701248467669758,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.686511992149779,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.6717755166298,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.657039041109821,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.642302565589842,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.627566090069863,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.6128296145498839,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5980931390299049,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5833566635099259,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5686201879899468,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5538837124699678,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5391472369499888,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5244107614300098,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.5096742859100307,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.4949378103900518,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.48020133487007277,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.46546485935009374,22.15338411373063,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.4507283838301147,13.896437014319758,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.4359919083101357,6.941564309635111,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.42125543279015665,5.881003595910907,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.4065189572701776,4.982624840774738,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.3917824817501986,4.322513407514823,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.37704600623021955,3.869258850398844,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.3623095307102405,3.5455000612754133,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.3475730551902616,3.4771269215342526,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.3328365796702826,3.4693443728472975,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.31810010415030354,3.6385118765793707,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.3033636286303245,3.7460558879048125,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.2886271531103455,3.6636989328343033,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.27389067759036645,3.4841919470358227,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.2591542020703874,3.188318440914825,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.2444177265504084,2.988541229694096,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.22968125103042936,2.8371734301900444,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.21494477551045033,2.740579920882503,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.2002082999904713,2.644604921819891,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.18547182447049226,2.471055271646286,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.17073534895051323,2.3040072180684676,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.1559988734305342,2.152496878389054,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.14126239791055517,2.0402445161255898,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.12652592239057614,1.9664727455866688,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.11178944687059733,1.9426670184037793,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.0970529713506183,1.938777825985182,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.08231649583063927,2.0070935916316124,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.06758002031066024,2.0778388552488924,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.05284354479068121,2.126639017039998,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.038107069270702176,2.139375724463466,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.023370593750723145,2.0836441344643153,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,-0.008634118230744114,2.038363583838656,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.0061023572892349165,2.0014626954133634,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.020838832809213947,2.019098818892903,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.03557530832919298,2.053488142107914,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.05031178384917201,2.1393083699964546,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.06504825936915104,2.2223310539244787,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.07978473488913007,2.287219833196376,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.0945212104091091,2.313334674402261,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.10925768592908813,2.28006158515261,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.12399416144906716,2.2598426264103275,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.1387306369690462,2.2481466123794682,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.15346711248902523,2.330543493633382,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.16820358800900426,2.437103969460866,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.1829400635289833,2.6530627447254984,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.19767653904896232,2.865033740210443,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.21241301456894113,3.064023239816826,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.22714949008892016,3.1535132058606834,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.2418859656088992,3.1064363379108184,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.2566224411288782,3.005150078301153,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.27135891664885725,2.875310780336324,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.2860953921688363,2.8323591809630746,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.3008318676888153,2.8042716007038826,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.31556834320879434,2.7922606590884067,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.3303048187287734,2.734437042343225,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.3450412942487524,2.5616798722024607,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.35977776976873144,2.405276114057899,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.37451424528871047,2.2655561398690596,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.3892507208086895,2.235804369048842,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.40398719632866853,2.2520676620495372,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.41872367184864756,2.2981899609718086,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.4334601473686266,2.3323254407632317,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.4481966228886056,2.263136674591343,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.46293309840858465,2.1691143428160657,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.4776695739285637,2.0257955300668975,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.4924060494485427,1.921068425603232,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5071425249685217,1.848560086772418,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5218790004885006,1.8723793096443464,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5366154760084796,1.9274571452542515,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5513519515284586,2.0323197055281965,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5660884270484376,2.1331810196517247,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5808249025684167,2.206666902147269,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.5955613780883957,2.2797890478055787,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6102978536083747,2.3523301592953185,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6250343291283538,2.4465035608531798,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6397708046483328,2.555401462373376,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6545072801683118,2.720230044380373,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6692437556882909,2.8979561550181856,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6839802312082699,3.032940024255253,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.6987167067282489,3.0926416933721192,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.713453182248228,2.8930380065193866,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.728189657768207,2.6258082885961853,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.742926133288186,2.270742461351568,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.757662608808165,1.9684381612922253,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.7723990843281441,1.6951731513891193,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.7871355598481231,1.5024936536238356,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8018720353681021,1.3246034909266144,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8166085108880812,1.1628641762491891,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8313449864080602,0.9948865912313593,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8460814619280392,0.8104626571342809,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8608179374480183,0.6138750059991221,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8755544129679973,0.40437124295754834,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.8902908884879763,0.22090687607302587,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.9050273640079554,0.04886987009195734,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.9197638395279344,0.005433014245424136,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.9345003150479134,0.0,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.9492367905678925,0.18314415809957565,0.6073898670186376,0.39547708296892026
0.5,23,Layer 1,0.9639732660878715,0.44933447129983306,0.6073898670186376,0.39547708296892026
