figure,panel,model,feature_set,feature,weight,left_out_region,left_out_division,standardized_beta
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.2104100189248866,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.3647511867745641,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.6792194128092724,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.4183801057891683,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,ProfileCorrDistFCV,0.4191380000738902,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.21849829115809125,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.3744341197032189,rpRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6089297253417538,OB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2729029984630509,OB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.286121614315522,OB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4945217414346497,OB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4778192253300539,OB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6455855050148117,P,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.10978589700657715,P,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.2617255680584999,P,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.49096806212773686,P,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.5114846053677682,P,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6305863001193479,PO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2533205254001405,PO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.30101244844640795,PO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47074000242845826,PO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47537878108592707,PO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6172592900884784,SP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.21566024128700437,SP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3668308438893681,SP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4842529775622893,SP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4510164241144321,SP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6367406956839572,rP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2182560396591702,rP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.29779563711825763,rP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.48372168795189213,rP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47355746718904945,rP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6196444914167794,rPO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.26328056651890647,rPO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3265599507062511,rPO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4744241727081867,rPO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4636856160106839,rPO,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6071945494901275,rSP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2636941526529894,rSP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.33633623162190646,rSP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.45715000869408884,rSP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4895630518896134,rSP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6753011255124822,Hb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2103881014181071,Hb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.21912786597240827,Hb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.39391791182595665,Hb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.5445336479597148,Hb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6293786558285153,PT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24515184214731328,PT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3076472585242163,PT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.46042227214371984,PT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.48697800516637074,PT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6224952239758127,PrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24910839419640843,PrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3218039618281777,PrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4716960967170669,PrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4736979064359071,PrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.625384180287837,Th,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24414116685051984,Th,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3108564612056064,Th,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47906938209254385,Th,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47238808765968227,Th,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6572171850149756,rHb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.26839817449898395,rHb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.26021212247813125,rHb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.40253786435954614,rHb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.5160241377289299,rHb,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6268837809557956,rPT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2441104059669953,rPT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.31202528741428615,rPT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4687858766318837,rPT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4799029659813562,rPT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6224592223086577,rPrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24685888710565843,rPrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.32413009282727845,rPrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4683424051358337,rPrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47665530616496743,rPrT,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6282378444716548,rTh,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.23853273044949927,rTh,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.30548053149066945,rTh,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47641934121213764,rTh,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.477624961111839,rTh,Di,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6250165677424006,TS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.23333443777804286,TS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.32353288544549796,TS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4569993483423628,TS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.49131191502372434,TS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6205027530421471,TeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24562302466635128,TeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3218217882214501,TeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47311914134689376,TeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47669138647346554,TeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6169046969003772,rTS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2518713148624209,rTS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.32498837278428094,rTS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4575158908040163,rTS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4909696557920471,rTS,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6322426677685996,rTeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2344379674918111,rTeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.2925079107967883,rTeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4712490645663909,rTeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4875156302291774,rTeO,Mes,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6238745291883042,Cb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24442381143908998,Cb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3152336479813073,Cb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4723429142208303,Cb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4780768670385861,Cb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.614824850995257,MON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2590133000928351,MON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3406840825269933,MON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4753647271573891,MON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.46137321667062603,MON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6280874248128823,MOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.23136609626650795,MOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.30866041992629045,MOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4656469477715276,MOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.48977298975372735,MOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6365780711035507,MOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2174987190340857,MOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3047122958252097,MOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.468555472839072,MOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4848389962184328,MOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6336997549235377,MOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2353702120392001,MOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3023299542919868,MOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.459379940530661,MOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4905019397212628,MOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6277404734297138,MOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.23729193370699483,MOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3095379869238556,MOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.48082965404310307,MOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47182996371547886,MOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6268092651297068,MOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24089593901828404,MOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.30907972784591675,MOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47335891937169405,MOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47904107026226006,MOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6370511951889246,NX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.22257389590274165,NX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.2815445147901852,NX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.45903532053336943,NX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.504624510171101,NX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6115597798870601,Ra,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.26730806776749183,Ra,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3182245787413103,Ra,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.48596774291044004,Ra,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4659501077007579,Ra,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6175634149749771,T,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24668018198357175,T,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3185371440134209,T,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4791124256707203,T,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4761824101672458,T,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6215617818830297,aRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2467507125249034,aRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3199601037177333,aRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47634945055923417,aRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4727491619788427,aRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6271060487292749,imRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2273069367093589,imRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3034378387879218,imRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4709973781539526,imRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.491076885970803,imRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6280090270672014,pRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24134566685602327,pRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.29960076770432625,pRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4761538852177958,pRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.48049327632642735,pRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6252603461232461,rCb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24173222805288816,rCb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.31390294510697136,rCb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.47184789751594736,rCb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.478998467794391,rCb,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6146590542889445,rMON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2651886011462409,rMON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.34152406826666737,rMON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4783053547396773,rMON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4543727007916033,rMON,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6225386151318578,rMOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2217288923395766,rMOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.2847308598958871,rMOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4582087536540086,rMOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.5217806497651682,rMOS1,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6422924258461947,rMOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.20567799994399408,rMOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.29051024039271933,rMOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4387290214997705,rMOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.5179552547860353,rMOS2,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.626806800050837,rMOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24423176755926485,rMOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3052996729489208,rMOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4728165259777036,rMOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4803131495020352,rMOS3,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6133497326836169,rMOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24501450205436384,rMOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3395092309195826,rMOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.48117085261650805,rMOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.465809072381253,rMOS4,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6251226811869912,rMOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.24301302499014407,rMOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.30766296553765393,rMOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4751955595363379,rMOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.47926921764729413,rMOS5,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6358905506011906,rNX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.22071614943695742,rNX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.29101937911697806,rNX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4655896353912443,rNX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.49544081526298744,rNX,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{post}}$,0.6264321121360171,rRa,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,$\mathbf{DCA}_{\mathbf{pre}}$,-0.2532626632956046,rRa,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.3030360608114827,rRa,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log (Out/In),0.4775314691750767,rRa,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,OO fraction,0.4728357791671198,rRa,Hind,
