neuron,n_recordings,EdgeStdFCV,ProfileEuclideanFCV,ProfileCorrDistFCV,ProfileTransitionEuclideanFCV,ProfileTransitionCorrDistFCV,EdgeStdFCV_z,ProfileEuclideanFCV_z,ProfileCorrDistFCV_z,ProfileTransitionEuclideanFCV_z,ProfileTransitionCorrDistFCV_z,cell_class,c_out,c_in,DCA,PostDCA,PreDCA,Log10_OutInput_degree,OO_fraction,OO_count,out_degree,in_degree,out_strength,in_strength
RIAL,12,0.3010095939016118,0.29510661412167555,0.4793341274020304,0.24378929722073592,0.2724495548637222,1.0785724964377195,0.9105516598376895,0.6363446247508372,1.2458689633767586,0.8755395742392426,Interneuron,0.3454455440256369,0.2051674839254974,0.1402780601001394,-0.1068063283929411,0.0354208623053253,-0.1210436927247757,0.3703703703703703,10,27,36,400.0,434.0
RIAR,8,0.2873336376524244,0.28281726810056884,0.5358050542756327,0.231828176612573,0.2924482368758281,0.5321633616923762,0.4374268576239233,1.1013734682395018,0.6871657405934695,1.2394911423705934,Interneuron,0.4136600387534331,0.1695153973588497,0.2441446413945833,-0.1128020250203806,0.0216750078415793,-0.1413291527964693,0.32,8,25,35,447.0,421.0
RIBL,10,0.2646770473906814,0.26809898062832804,0.18432041935934385,0.21361574744784248,0.1261065689276957,-0.3730580104463647,-0.12920922189320153,-1.7930449932283798,-0.16353572813874018,-1.7877238940333078,Interneuron,0.0404782168788827,0.078570027683547,-0.0380918108046642,-0.0017944493823752,0.0543817177280562,-0.1249387366082999,0.0,0,17,23,82.0,218.0
RIBR,3,0.2525414243696053,0.2573460060604133,0.16124353328955066,0.21076087140221725,0.11585646418976174,-0.8579246737874276,-0.5431856008572767,-1.9830793743600286,-0.2968868161838766,-1.9742632715094548,Interneuron,0.0349234984570542,0.0860313724136596,-0.0511078739566054,-0.0082841723681434,0.0584895164387817,-0.0202033860882869,0.0,0,20,21,61.0,226.0
RICL,16,0.2702414988380922,0.26779645762915955,0.37033684330090033,0.21184194799530903,0.21183300813761308,-0.1507359259564504,-0.14085598762840712,-0.26123017656958897,-0.24638979367047134,-0.2276074842679185,Interneuron,0.0951204447533117,0.0118476041217332,0.0832728406315784,-0.1487716846368256,0.0147470578981035,0.0669467896306132,0.45,9,20,17,94.0,88.0
RICR,10,0.2522446195212691,0.24944187674595578,0.4308824695921518,0.1968840185190916,0.23171588561962472,-0.8697832142370034,-0.8474849193199511,0.23735314995411647,-0.9450737780811402,0.1342365829641726,Interneuron,0.0905812549454138,0.018376140676365,0.0722051142690488,-0.125830984124138,0.0181399683287867,0.0193051551953866,0.4090909090909091,9,22,21,99.0,105.0
RID,14,0.29303886754917097,0.29364822951937475,0.25729441229969574,0.24127418655416208,0.17765904435265065,0.7601101081284638,0.8544056350345706,-1.1921161007779721,1.1283882957115197,-0.849531854147499,Interneuron,0.0005853074420018,0.0159813441927914,-0.0153960367507895,0.0108227569268958,-0.0239406992120579,-0.2218487496163564,0.0,0,8,14,16.0,55.0
RIH,14,0.28739625008388486,0.28505909205854996,0.366038965648713,0.22466720983394467,0.20538970108074417,0.5346649786817281,0.5237343401291951,-0.29662249585143724,0.3526774139116612,-0.3448677970165134,Interneuron,0.0985510824411609,0.0105563585481708,0.0879947238929901,0.0518737270452255,0.0104559454494933,0.0791812460476248,0.7931034482758621,23,29,24,266.0,110.0
RIML,7,0.27711465241894684,0.28366543424640767,0.17941342099978427,0.22968057450315893,0.1234001363970214,0.12387404154105511,0.47008021764041247,-1.8334533218760445,0.5868513754856579,-1.8369776580055712,Interneuron,0.0948236193503388,0.0698418315433531,0.0249817878069856,-0.0410927478715281,0.0277581148191426,-0.0170333392987803,0.375,9,24,25,174.0,207.0
RIMR,7,0.2820151647613994,0.287589098890679,0.18682344266992762,0.23926631440481477,0.13469284617513502,0.31966910406236665,0.6211365110823687,-1.7724330057901136,1.034600708617751,-1.6314641431795058,Interneuron,0.0810545124267285,0.1036615293802206,-0.022607016953492,-0.043059513472717,0.0455336622273041,-0.0725506671486117,0.0,0,21,25,153.0,249.0
RIR,4,0.31295907495149566,0.31236518049167405,0.4869900949626239,0.24032642014757916,0.2443561340639403,1.556002043750792,1.57498537228054,0.6993902650049515,1.0841181839761491,0.36427365441186665,Interneuron,0.0293406036217158,0.0162943542693672,0.0130462493523485,0.0444727599698452,0.0268520614976934,0.088941083336781,0.8461538461538461,22,26,21,103.0,70.0
RIS,3,0.2853332781843992,0.2846323947406933,0.3874973308433253,0.21959320619472042,0.20489996224602214,0.4522410026128587,0.5073070148859029,-0.11991636931763314,0.11567100970283976,-0.35378044519822893,Interneuron,0.068907915863295,0.0089077718043851,0.0600001440589098,-0.0219287788226396,-0.0137384618947002,0.136219747017989,0.4,10,25,18,181.0,37.0
RIVL,18,0.31164251056693654,0.3089647026372517,0.4235478776814675,0.257734375316977,0.25692110153512826,1.5034000323743493,1.4440711308276009,0.17695398559612474,1.897242720867126,0.5929407041649478,Motorneuron,0.0248679297695756,0.0256423152642051,-0.0007743854946294,-0.0142884036173601,0.0324876634470004,-0.104735350520013,0.0,0,10,13,44.0,42.0
RIVR,16,0.3125394040200995,0.30974025846308123,0.4500582203621408,0.258488558820611,0.2702269600812898,1.5392345120094135,1.4739290822654674,0.395262320164023,1.9324705868718164,0.8350910658876847,Motorneuron,0.0221701966153115,0.0331655187193868,-0.0109953221040752,0.0019053193605542,0.0898898680120463,0.0321846833714012,0.0,0,13,12,52.0,35.0
RMDDL,16,0.26140644775604255,0.25863052909321066,0.3193775518518567,0.20688326305955249,0.18784508805131878,-0.5037315431704567,-0.49373303399265306,-0.6808716041061382,-0.4780096681898733,-0.6641583092838617,Motorneuron,0.0279884211556763,0.24051226023573,-0.2125238390800536,-0.0754488343026981,0.0582212357254226,-0.4313637641589873,0.0,0,9,26,41.0,309.0
RMDDR,12,0.2431975809919437,0.23929379355013766,0.39389625463032835,0.18916192309959276,0.21602416214862633,-1.2312485775903124,-1.2381737197348905,-0.06722227887172051,-1.3057723897621996,-0.1513336041359724,Motorneuron,0.0364161701557001,0.2324896248763036,-0.1960734547206034,-0.1916640041512533,0.0618211414162167,-0.7403626894942439,0.0,0,3,21,30.0,290.0
RMDL,14,0.30058773464150473,0.2979451905098474,0.3952436487111474,0.23277438242256793,0.2123455243189065,1.0617175322144234,1.0198333815758442,-0.0561267090658765,0.7313629569562629,-0.21828031621946828,Motorneuron,0.0629871521412381,0.103970152205671,-0.0409830000644328,0.059394912417754,0.0471625234151796,-0.0157942671832319,0.0,0,26,27,95.0,180.0
RMDR,5,0.2777035488588672,0.274448118821113,0.3581427071461073,0.22033942420687205,0.21046654761697878,0.14740280898725322,0.11522483883956992,-0.3616468926985654,0.15052680808042088,-0.2524753955119388,Motorneuron,0.0578955885766969,0.1413504575267968,-0.0834548689500998,0.0535552292500498,0.0671156029426061,-0.3309932190414244,0.0,0,13,29,71.0,200.0
RMDVL,14,0.26435338897856686,0.2610911582263328,0.3659701415455996,0.21023644121594343,0.20726471844496666,-0.38598945814144286,-0.3990018196603063,-0.29718925108013433,-0.3213829185805086,-0.31074477283075963,Motorneuron,0.0517781043869961,0.2454937422646028,-0.1937156378776067,-0.1382482450584932,0.0752928416535763,-0.2430380486862944,0.0,0,11,20,58.0,277.0
RMDVR,14,0.2592125326069879,0.25462827169232904,0.41170323043118434,0.19578674897811887,0.21381546472705787,-0.5913872256292889,-0.6478150525108503,0.07941525341524447,-0.9963271722142136,-0.19152919750662087,Motorneuron,0.0558901936205764,0.2228200938338334,-0.166929900213257,-0.1408615511985976,0.0708327969591204,-0.2477844837107561,0.0,0,12,22,64.0,269.0
RMED,3,0.30613671476237253,0.3064879917686509,0.2510304091956501,0.23961521769525643,0.1564198592076486,1.283421475347661,1.3487207893338464,-1.2436991414743594,1.0508979602880013,-1.2360590630243802,Motorneuron,0.005067764103388,0.0086706635428589,-0.0036028994394709,-0.1161553818148788,-0.0362869662245754,-0.4771212547196624,0.0,0,4,14,7.0,73.0
RMEL,15,0.294148081172621,0.29352374628760497,0.27853480911619916,0.23100275295720527,0.16812352158970004,0.804427627517507,0.8496131827503844,-1.017204908175675,0.6486102513945072,-1.0230667131160684,Motorneuron,0.0003684194779962,0.0070440812822718,-0.0066756618042755,0.0299403921694243,0.0152548246003603,-0.4149733479708179,0.0,0,4,12,5.0,73.0
RMER,17,0.27869339704866936,0.28156827125329004,0.20590490487175742,0.22769330774387417,0.13916068642611173,0.18695120202566806,0.38934200548293146,-1.6153002865122668,0.4940262649199493,-1.5501549116751987,Motorneuron,0.0002153831849629,0.0108925839611838,-0.0106772007762209,0.0352811430380435,0.0176861883629082,-0.7533276666586115,0.0,0,2,16,7.0,84.0
RMEV,6,0.2734652645298869,0.27094911620720763,0.28635353543075304,0.21316977213935717,0.16782094126688632,-0.02193359651203263,-0.019482485440028778,-0.9528189762119654,-0.18436720792186914,-1.0285733051458372,Motorneuron,0.0050040560477985,0.0109314478079501,-0.0059273917601516,-0.0497425749578729,0.0050314622575741,-0.3245110915135041,0.0,0,8,18,10.0,93.0
RMGL,6,0.2165616416352001,0.2112334016754178,0.5386286181283845,0.16621856456618,0.26285090658959265,-2.295460857291961,-2.3184645125050047,1.124625054598275,-2.3774552842012135,0.7008559081258444,Interneuron,0.0465721148450494,0.0074243133607405,0.0391478014843088,-0.064570897442933,0.0069226372171253,0.1691423991003534,0.4666666666666667,14,30,20,91.0,57.0
SAADL,3,0.257606386922777,0.25476325387527843,0.33243968804662843,0.19409365330450998,0.18763754058820112,-0.6555591678023855,-0.6426184034376916,-0.5733070496630698,-1.075411569095905,-0.6679354194263016,Interneuron,0.0510083097367882,0.0088612988911434,0.0421470108456448,-0.1010687288441655,-0.0008080246668527,0.0,0.2857142857142857,4,14,14,59.0,75.0
SAADR,4,0.2577650490827391,0.2538624155808179,0.3171246219677106,0.20348209631884634,0.18504636565349153,-0.6492199801096137,-0.6772995768021015,-0.69942411309595,-0.636877961680621,-0.7150916360319427,Interneuron,0.0822206858769137,0.0169744699683857,0.065246215908528,-0.1204589684187786,0.0181883324272895,0.0579919469776867,0.4,6,15,13,87.0,68.0
SAAVL,11,0.274273518016436,0.26948623076367545,0.4150868518228085,0.2147456586967542,0.21876240958414514,0.010359362034573638,-0.0758017871297888,0.10727882197455621,-0.11075764179495408,-0.1015008477830562,Interneuron,0.1566829837466338,0.0132612421206617,0.143421741625972,-0.1512837405952934,0.0015495056890599,0.0917703733556453,0.25,5,20,16,151.0,62.0
SAAVR,4,0.25676907280341355,0.25424463707426476,0.41701396379461864,0.1922164149196343,0.2059602647867082,-0.6890132148273329,-0.6625845164418263,0.12314827376396777,-1.163097260923707,-0.33448423497083746,Interneuron,0.1123290443815807,0.0115084924727947,0.100820551908786,-0.1553687869686359,-0.0550444047887704,0.1346985738974561,0.2857142857142857,4,14,10,108.0,44.0
SMBVR,2,0.30295457129977293,0.30096719387938464,0.34384324922004067,0.25253567138396765,0.22586227080037208,1.1562821203838782,1.136176817918674,-0.479400589158292,1.6544115734505305,0.027707948156424394,Motorneuron,0.0070250805030563,0.0256593540115822,-0.0186342735085259,0.0171129176168821,0.0277254575230129,-0.0791812460476248,0.0,0,14,17,56.0,95.0
SMDDL,6,0.2724544321072679,0.2702994885712314,0.34495361557104864,0.21408944281002495,0.19598553614654965,-0.06232039355583078,-0.044492355473467596,-0.47025690392688596,-0.14140944631793564,-0.5160121040610526,Motorneuron,0.0403109213280569,0.1532627732538385,-0.1129518519257815,0.0352876123337124,0.0629079901978606,-0.1139433523068367,0.0,0,19,25,95.0,220.0
SMDDR,4,0.25505363326248975,0.2525065879012974,0.28620746961944676,0.1974887652884207,0.1709041966806203,-0.7575518835818351,-0.7294972854195803,-0.9540218042699682,-0.9168260929301887,-0.9724618252943812,Motorneuron,0.0214864855380517,0.1742205195423269,-0.1527340340042751,0.0087023418880462,0.0624276012326744,-0.1684044303893902,0.0,0,18,27,71.0,238.0
SMDVL,16,0.2929544528698112,0.2904124375975316,0.37868444693660297,0.23077977781182735,0.21939481102416797,0.7567374041603945,0.7298316007126797,-0.19248902639684093,0.6381950957912607,-0.0899919145620816,Motorneuron,0.0777479692941658,0.1440133355601709,-0.0662653662660051,0.0353375882419749,0.0865327352777593,-0.20712549279565,0.0,0,17,28,163.0,169.0
SMDVR,12,0.2735408271185262,0.2696096745220939,0.39161867434777925,0.21091283541199843,0.2152733117721448,-0.01891456896286515,-0.07104935329922205,-0.08597777985928255,-0.2897885864449444,-0.16499816321976848,Motorneuron,0.0639169316623753,0.1360185214652212,-0.0721015898028459,0.0272627736396793,0.0623310882135218,-0.1674910872937636,0.0,0,16,24,140.0,171.0
URADL,8,0.26434335326892766,0.2585170468292543,0.504742624241211,0.21166984672616462,0.28664081794891144,-0.386390424868785,-0.4981019624610115,0.8455794390891306,-0.2544286335807098,1.13380321633789,Motorneuron,0.0025582324434584,0.0025780684671335,-1.983602367512747e-05,-0.006445655224464,0.008569245915579,-0.0791812460476248,0.0,0,4,5,27.0,32.0
URADR,4,0.25495628718846863,0.24630215911851253,0.6379576693938149,0.20686729166504572,0.3324173445277616,-0.7614412484721255,-0.9683602107260099,1.942583540354626,-0.4787556910647854,1.9668800471957348,Motorneuron,0.0028396220730899,0.0029881797410297,-0.0001485576679397,-0.0164230688380995,0.0245333262156603,-0.0791812460476248,0.0,0,4,5,21.0,21.0
URAVL,7,0.2820228559585268,0.27558020524602683,0.49588385478501035,0.22695217562703915,0.26867174252455395,0.31997639814045276,0.15880878260324502,0.772628922017391,0.4594080284061112,0.8067880073052842,Motorneuron,0.0141338656413987,0.0065158205534831,0.0076180450879155,-0.0316193482880172,-0.0198106262262553,0.1597008428675118,0.4166666666666667,5,12,8,57.0,33.0
URAVR,2,0.2497707905955836,0.24088837878050662,0.5884824626299077,0.20161120043181113,0.31282866966265527,-0.9686225712927212,-1.1767841372106804,1.535163307386265,-0.7242673958165178,1.610390107985991,Motorneuron,0.0056163215042282,0.0033878446383292,0.002228476865899,-0.0013509457379679,0.0179200981281793,0.2430380486862944,0.5384615384615384,7,13,7,42.0,27.0
URBL,15,0.25726655440882,0.25404722179156036,0.3540788006625115,0.20231051976908193,0.20417119094347042,-0.6691368355373637,-0.6701847635520529,-0.39511249768752915,-0.6916022317163225,-0.36704319212386477,Interneuron,0.0065487934024625,0.0028028767703239,0.0037459166321386,0.0151356690304579,0.0224793630567143,0.5563025007672873,0.5882352941176471,10,17,4,63.0,16.0
URBR,9,0.24278440904310766,0.23897669594847099,0.40311468898050623,0.1895625489000556,0.22579062289691074,-1.2477564489925739,-1.2503815898537187,0.008690019756466313,-1.2870591827658606,0.026404043889018475,Interneuron,0.006507231187288,0.0067352683890753,-0.0002280372017873,0.0219748405314457,0.0282070519255408,0.4436974992327127,0.0,0,24,8,71.0,37.0
URXL,15,0.25474524659073194,0.25247331151804253,0.2938108811405407,0.1997915395607788,0.17697884832590516,-0.7698731641864139,-0.7307783855056871,-0.8914089544023394,-0.8092636454425429,-0.8619105904272637,Sensory,0.0287119747567123,0.0118891403606802,0.0168228343960321,0.0381057915407909,0.0200050339790527,0.1249387366082999,0.782608695652174,18,23,17,89.0,70.0
URXR,14,0.2426040670951719,0.23982140345244618,0.35566098864684115,0.1887559657428745,0.1992967289485717,-1.2549618309003818,-1.217861383321951,-0.3820834385013516,-1.324734633429928,-0.4557524423517625,Sensory,0.0407230929713531,0.0133391048434014,0.0273839881279516,0.0304554844923097,0.0238950085354862,0.088941083336781,0.6153846153846154,16,26,21,131.0,75.0
URYDL,13,0.2811142897878494,0.27847677217489986,0.32696444424361787,0.21989113502120888,0.18682333880872415,0.28367554676794227,0.270323069284431,-0.6183947865658386,0.1295872472337573,-0.682752896609878,Sensory,0.0524577638750026,0.0050990356927866,0.0473587281822159,-0.1082198964317172,0.0173016284798848,0.1760912590556812,0.3636363636363636,4,11,7,65.0,22.0
URYDR,13,0.2676802330914169,0.2634557131293197,0.4190783853096315,0.21188615944536082,0.23292621831234567,-0.25306873362223026,-0.307969345769679,0.14014844717617905,-0.24432467950290748,0.15626315857599424,Sensory,0.0398270639993582,0.0016019697261201,0.0382250942732381,-0.0869393635161708,0.0284466316757938,0.3979400086720376,0.4285714285714285,6,14,5,62.0,9.0
URYVL,17,0.2867123273565073,0.28656376659646443,0.2728922734133028,0.22513284462374017,0.16129796784367775,0.5073395310940139,0.5816624708795379,-1.0636702665030584,0.37442718688203175,-1.1472834483852161,Sensory,0.0822996625052784,0.004270913585161,0.0780287489201174,-0.050768606334913,0.0151823209815333,0.516629796003336,0.5909090909090909,13,22,6,143.0,16.0
URYVR,12,0.2574287423566837,0.2557697750767702,0.3346499332699391,0.20309730283981164,0.19162007763006064,-0.6626567785202465,-0.6038685673144459,-0.5551060418715196,-0.6548516418971687,-0.5954581131393892,Sensory,0.1012562427499321,0.0054219203718875,0.0958343223780446,-0.0965866123587528,0.0231846249185374,0.2304489213782739,0.3125,5,16,9,138.0,20.0
